#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
56800.3  18.331  0.236
56801.49  18.234  0.322
56802.49  18.215  0.255
56803.46  18.36  0.221
56804.48  18.278  0.14
56806.46  18.39  0.29
56807.48  18.5  0.192
56808.48  18.661  0.173
56809.46  18.834  0.224
56810.48  18.712  0.223
56811.47  18.536  0.166
56813.48  18.765  0.227
56814.46  18.693  0.191
56818.46  18.731  0.187
56820.42  18.289  0.152
56822.44  18.547  0.238
56825.45  18.461  0.254
56829.43  18.403  0.174
