#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56800.3  17.878  0.066
56801.49  17.552  0.082
56802.49  17.502  0.075
56803.46  17.716  0.057
56804.48  17.728  0.068
56806.46  17.879  0.097
56807.48  17.842  0.06
56808.48  18.033  0.133
56809.46  18.107  0.065
56810.48  18.194  0.082
56811.47  18.135  0.055
56813.48  18.276  0.092
56814.46  18.178  0.067
56818.46  18.289  0.082
56820.42  18.217  0.098
56822.44  18.362  0.12
56825.45  18.332  0.126
56829.43  18.578  0.125
