Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53110.35462871811 0.7807509819491593
Redshift 0.732 0 F
Color -0.10890435852545587 0.06936595892011997
X0 3.742010898790067e-06 1.7825283808798523e-07
X1 -1.2859510738615074 0.4325710961842473
RestFrameMag_0_UX 23.748395236944624 0.0
RestFrameMag_0_B 24.210400544090444 0.05171966761924499
RestFrameMag_0_V 24.309330631163984 0.0
RestFrameMag_0_R 24.35849747233899 0.0
CovDayMaxDayMax 0.6095720958145764 -1
CovDayMaxRestFrameMag_0_B 0.011060343839755625 -1
CovDayMaxX1 0.03678147422344393 -1
CovDayMaxColor 0.0076390216743089726 -1
CovRestFrameMag_0_BDayMax 0.011060343839755642 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.002674924018645179 -1
CovRestFrameMag_0_BX1 0.00954723738888576 -1
CovRestFrameMag_0_BColor -0.0012139501660883923 -1
CovX1DayMax 0.03678147422344389 -1
CovX1RestFrameMag_0_B 0.00954723738888576 -1
CovX1X1 0.18711775325404129 -1
CovX1Color 0.004601269713552149 -1
CovColorDayMax 0.007639021674308962 -1
CovColorRestFrameMag_0_B -0.0012139501660883925 -1
CovColorX1 0.0046012697135521495 -1
CovColorColor 0.004811636256907771 -1

dmu_estimate 0.2402815612856966
FirstPhase  -14.962256765650428
LastPhase  23.6174199087143
LatestNegPhase  -2.8895084977542296
EarliestPosPhase  2.2548333036334682
NightsNegPhase  4
NightsPosPhase  8

salt3source   1
salt2_version   salt3-f22
