#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5024.953730847332     All      1.1806756213061522         0.16136923352565447        -0.2465183318832532       -0.34302260561840503       
Zeropoint     AB|MEGACAMPSF|r           3565.3836543252582    All      -1.8314398481734107        0.06569138077061609        -0.36646594531391163      0.6016043630084759         
Zeropoint     AB|MEGACAMPSF|i           4358.57673353276      All      1.6497647851620063         0.7719329843101974         0.6140288197971103        -0.2585374112506856        
Check         All|All|All               All                   All      0.9990005582947478         0.998993598606468          0.0010445425999454638     4.4346139385254e-05        
Lambda        AB|MEGACAMPSF|z           5024.953730847332     All      0.00018898598457161206     3.239579118733273e-05      5.5753603453490804e-05    -4.851855039451176e-05     
Lambda        AB|MEGACAMPSF|r           3565.3836543252582    All      -0.0029243964071052524     -2.582671603579641e-05     -0.002221502294453538     0.0008450240640812121      
Lambda        AB|MEGACAMPSF|i           4358.57673353276      All      -0.00040345320772432105    -0.00015819160390344848    -0.002057783710296516     -1.1939662700244343e-05    
MWEBV         All|All|All               All                   All      -0.26449885700288833       -1.8515136703857848        -0.017634867217816104     -0.5177298990852565        
Redshift      All|All|All               All                   All      10.34862515697228          1.4928145666338821         3.693016685857325         -2.71982648351008          
