#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54008.4  16.212  0.008
54013.38  16.301  0.004
54017.39  16.491  0.009
54018.39  16.582  0.006
54025.37  16.956  0.006
54028.36  17.096  0.008
54036.35  17.42  0.008
54039.34  17.567  0.008
54042.27  17.76  0.01
54048.35  18.157  0.012
54052.31  18.303  0.011
54056.28  18.437  0.012
54060.32  18.589  0.016
54065.3  18.703  0.014
54071.2  18.821  0.023
54080.35  19.038  0.026
54084.24  19.101  0.018
54087.2  19.224  0.018
54092.23  19.294  0.021
54096.22  19.408  0.019
54099.23  19.458  0.038
54102.17  19.376  0.062
54106.2  19.538  0.035
54108.26  19.623  0.025
54118.22  19.752  0.025
54121.19  19.813  0.02
54123.21  19.837  0.019
54125.17  19.898  0.029
