#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54008.4  16.261  0.008
54013.38  16.433  0.004
54017.39  16.688  0.01
54018.39  16.76  0.008
54025.37  17.363  0.007
54028.36  17.628  0.009
54036.35  18.257  0.011
54039.34  18.446  0.014
54042.27  18.607  0.017
54048.35  18.915  0.025
54052.31  19.042  0.015
54056.28  19.131  0.014
54060.32  19.189  0.022
54065.3  19.309  0.018
54071.2  19.391  0.027
54080.35  19.632  0.036
54084.24  19.586  0.019
54087.2  19.703  0.02
54092.23  19.762  0.03
54096.22  19.907  0.026
54099.23  19.868  0.03
54102.17  19.901  0.085
54106.2  20.035  0.039
54108.26  20.066  0.035
54118.22  20.291  0.033
54121.19  20.328  0.024
54123.21  20.346  0.021
54125.17  20.355  0.037
