#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54013.38  17.193  0.007
54025.37  17.897  0.009
54028.36  17.842  0.01
54036.35  17.663  0.009
54039.34  17.597  0.009
54042.27  17.621  0.01
54048.35  17.96  0.015
54052.31  18.24  0.011
54056.28  18.425  0.014
54060.32  18.608  0.016
54065.3  18.828  0.016
54071.2  19.033  0.024
54080.35  19.374  0.057
54084.24  19.483  0.028
54087.2  19.587  0.029
54092.23  19.748  0.027
54096.22  19.98  0.041
54099.23  19.892  0.043
54102.17  20.209  0.141
54106.2  20.155  0.058
54108.26  20.166  0.04
54118.22  20.461  0.054
54121.19  20.553  0.058
54123.21  20.759  0.056
54125.17  20.645  0.057
