#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57111.98282  18.09  0.035
57111.98534  18.152  0.038
57116.34819  18.034  0.042
57116.35081  18.076  0.041
57116.39254  17.897  0.039
57120.13208  18.091  0.039
57120.13477  18.112  0.039
57123.71097  18.22  0.028
57123.71346  18.201  0.029
57129.34419  18.629  0.029
57129.34669  18.614  0.029
