Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 57450.6226723414 0.23469287630392593
Redshift 0.06289 0 F
Color -0.09917756069573672 0.019489802950316368
X0 0.0015195136391762275 3.3289962351470424e-05
X1 0.7227732424005868 0.21865220008163397
RestFrameMag_0_UX 17.157068090468602 0.0
RestFrameMag_0_B 17.688368638798003 0.023786635702474704
RestFrameMag_0_V 17.75983290042858 0.0
RestFrameMag_0_R 17.8361098312901 0.0
CovDayMaxDayMax 0.055080746187809886 -1
CovDayMaxRestFrameMag_0_B -0.0003771120761139066 -1
CovDayMaxX1 -0.026877664897210312 -1
CovDayMaxColor -0.00045065896226761254 -1
CovRestFrameMag_0_BDayMax -0.0003771120761139107 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0005658040380422442 -1
CovRestFrameMag_0_BX1 0.0019390944083886327 -1
CovRestFrameMag_0_BColor 0.00038507723125783704 -1
CovX1DayMax -0.026877664897210312 -1
CovX1RestFrameMag_0_B 0.0019390944083886275 -1
CovX1X1 0.04780878460053889 -1
CovX1Color 0.000855112929886514 -1
CovColorDayMax -0.00045065896226761156 -1
CovColorRestFrameMag_0_B 0.00038507723125783715 -1
CovColorX1 0.0008551129298865175 -1
CovColorColor 0.0003798524190421606 -1

dmu_estimate 0.04990823533299533
FirstPhase  -4.764060572024452
LastPhase  36.38601140155471
LatestNegPhase  -1.0891741773877521
EarliestPosPhase  3.5782890596386276
NightsNegPhase  3
NightsPosPhase  6

salt3source   1
salt2_version   salt3-f22
