Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53246.61699299156 0.17572896436184954
Redshift 0.424 0 F
Color 0.0534778367011081 0.02198195010036403
X0 1.4985165646383665e-05 3.829394086320735e-07
X1 1.1186788614950043 0.20298125385432148
RestFrameMag_0_UX 22.337806833710165 0.0
RestFrameMag_0_B 22.704068151813658 0.02774551780018842
RestFrameMag_0_V 22.61617156354506 0.0
RestFrameMag_0_R 22.616512516228873 0.0
CovDayMaxDayMax 0.03088066891568818 -1
CovDayMaxRestFrameMag_0_B 0.0015088293923311766 -1
CovDayMaxX1 0.011230384210423782 -1
CovDayMaxColor 0.0005529161625375335 -1
CovRestFrameMag_0_BDayMax 0.0015088293923311827 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0007698137580005724 -1
CovRestFrameMag_0_BX1 0.004035005617628369 -1
CovRestFrameMag_0_BColor 0.0004456408131171995 -1
CovX1DayMax 0.011230384210423642 -1
CovX1RestFrameMag_0_B 0.0040350056176283716 -1
CovX1X1 0.041201389416272494 -1
CovX1Color 0.0014124540937815646 -1
CovColorDayMax 0.0005529161625375308 -1
CovColorRestFrameMag_0_B 0.0004456408131171991 -1
CovColorX1 0.0014124540937815592 -1
CovColorColor 0.0004832061302148941 -1

dmu_estimate 0.05725836973491598
FirstPhase  -13.452944516547781
LastPhase  35.535819528397475
LatestNegPhase  -5.025978224412949
EarliestPosPhase  4.763347618285316
NightsNegPhase  6
NightsPosPhase  15

salt3source   1
salt2_version   salt3-f22
