#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4240.094986163599     All      1.7743801578343135         0.7245138412487862         0.7854474062719191        -0.3069250885753337       
Zeropoint     AB|MEGACAMPSF|z           4883.868538983643     All      1.0166194266006323         0.2637064473162809         -0.49767946797061313      -0.26745767635059464      
Zeropoint     AB|MEGACAMPSF|r           3467.6945487077724    All      -1.7923099518584864        0.01117837927484544        -0.28346207598265727      0.5748058718969733        
Check         All|All|All               All                   All      0.9986896325764593         0.9993986678399125         0.004305862318648712      0.0004231069710449731     
Lambda        AB|MEGACAMPSF|i           4240.094986163599     All      1.8453564227937085e-05     -1.9199881349851746e-05    -0.0010411484956191807    -5.872664152365361e-05    
Lambda        AB|MEGACAMPSF|z           4883.868538983643     All      -0.00021501631532431796    -5.2182972951581995e-05    -8.973855722045112e-06    5.263971470319733e-05     
Lambda        AB|MEGACAMPSF|r           3467.6945487077724    All      -0.0023977758541589354     -0.00011668936021834762    -0.003212875880184869     0.0005996490222655573     
MWEBV         All|All|All               All                   All      -0.38730293025125473       -1.7815640453559212        0.007483761047280546      -0.45382274913393783      
Redshift      All|All|All               All                   All      3.2245546246861148         0.37449897866732584        0.4306144669825013        -0.9091405420332855       
