#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4240.094986163599     All      1.8868698032746316         0.7523523015677824         0.7784035310517299        -0.334813100310346        
Zeropoint     AB|MEGACAMPSF|z           4883.868538983643     All      0.8971820779695545         0.24129486772928033        -0.386074652622656        -0.23087278099334793      
Zeropoint     AB|MEGACAMPSF|r           3467.6945487077724    All      -1.784897940732974         0.005723643084820651       -0.38862364315945974      0.565921871239397         
Check         All|All|All               All                   All      0.9991539405112122         0.9993708123818834         0.0037052352696141377     0.0002359899357030626     
Lambda        AB|MEGACAMPSF|i           4240.094986163599     All      -0.00011381823045080585    -5.2465742135393314e-05    -0.0012830362124517836    -3.727148950830027e-05    
Lambda        AB|MEGACAMPSF|z           4883.868538983643     All      -0.00015379660523904138    -4.178525173117561e-05     3.182786101981689e-05     3.790611415882107e-05     
Lambda        AB|MEGACAMPSF|r           3467.6945487077724    All      -0.002333040314148054      -6.400129170161103e-05     -0.002369780349308456     0.0006333482457951742     
MWEBV         All|All|All               All                   All      -0.39660689204152133       -1.7838280342115098        -0.030984524742165096     -0.4532462612572199       
Redshift      All|All|All               All                   All      2.9718727062587846         0.2763080074899449         -2.0255384597865085       -0.9684245823321145       
