#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|r           3485.299175466306     All      -1.3808523966107908        0.08819819085097436        0.552440999605186          0.503171011207712         
Zeropoint     AB|MEGACAMPSF|i           4265.7886702772785    All      0.37034347117456934        0.5012230214067159         -2.6338340627394263        -0.07490414213783547      
Zeropoint     AB|MEGACAMPSF|z           4915.3096555908105    All      2.014249179340177          0.41009319243112685        2.140517992097102          -0.4270048931569209       
Check         All|All|All               All                   All      1.0037402539039555         0.9995144046888171         0.05912492896286148        0.0012619759129556263     
Lambda        AB|MEGACAMPSF|r           3485.299175466306     All      -0.0016612399399924358     3.507711127554633e-05      -0.00021016317709335398    0.0005431676534222126     
Lambda        AB|MEGACAMPSF|i           4265.7886702772785    All      -0.00032762139444564287    -0.0002363786781342213     -0.00221103739586882       -6.894768955133772e-05    
Lambda        AB|MEGACAMPSF|z           4915.3096555908105    All      -0.0005972756267123662     -0.00013538834562561972    -0.00139320553876851       8.827951865650186e-05     
MWEBV         All|All|All               All                   All      -0.23583981543334165       -1.767651020380967         0.29380681290362975        -0.48585005588919483      
Redshift      All|All|All               All                   All      7.028792339734945          1.5667151229914467         3.7827446734872816         -1.610371725236398        
