#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|r           3485.299175466306     All      -1.4364311831312984        0.08152128471294873        0.4716591560763891        0.5154950398132614        
Zeropoint     AB|MEGACAMPSF|i           4265.7886702772785    All      0.6438135084964699         0.5377950315093472         -2.1982591183920013       -0.132631914073885        
Zeropoint     AB|MEGACAMPSF|z           4915.3096555908105    All      1.7930171145050486         0.37960089196964475        1.7542376932705497        -0.38211259236395395      
Check         All|All|All               All                   All      1.00039943987022           0.9989172081919406         0.02763773095493738       0.0007505333754224686     
Lambda        AB|MEGACAMPSF|r           3485.299175466306     All      -0.002041026658298804      9.844315785410763e-06      -0.0014381385300783257    0.0006038586304441317     
Lambda        AB|MEGACAMPSF|i           4265.7886702772785    All      -0.0001548234016175202     -0.00010987090316400664    -0.0017681166226555655    -6.426041656361529e-05    
Lambda        AB|MEGACAMPSF|z           4915.3096555908105    All      -0.00032290461274177577    -7.818765600089885e-05     -0.0008762151631859001    4.061090533694091e-05     
MWEBV         All|All|All               All                   All      -0.2608934614998093        -1.771008230768345         0.21501370728313815       -0.4822989874171811       
Redshift      All|All|All               All                   All      7.026829512654597          1.2099209674140354         5.004024830806828         -1.6714518382475656       
