Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54011.55382996413 0.29418191748510797
Redshift 0.247488 0 F
Color -0.06191526222285797 0.02521392160272171
X0 6.432322123005581e-05 1.658613645991976e-06
X1 0.682907894317982 0.2761419950083627
RestFrameMag_0_UX 20.637035510249877 0.0
RestFrameMag_0_B 21.12212590658713 0.02799637286072231
RestFrameMag_0_V 21.155805931337536 0.0
RestFrameMag_0_R 21.211192091178887 0.0
CovDayMaxDayMax 0.08654300057521488 -1
CovDayMaxRestFrameMag_0_B 0.0005718726116651944 -1
CovDayMaxX1 0.02549517429702335 -1
CovDayMaxColor 0.0004712408246358801 -1
CovRestFrameMag_0_BDayMax 0.0005718726116651886 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0007837968933565887 -1
CovRestFrameMag_0_BX1 0.004323414841233452 -1
CovRestFrameMag_0_BColor 0.0003457843548211169 -1
CovX1DayMax 0.02549517429702339 -1
CovX1RestFrameMag_0_B 0.004323414841233452 -1
CovX1X1 0.0762544014071986 -1
CovX1Color 0.0012213719349825523 -1
CovColorDayMax 0.00047124082463587336 -1
CovColorRestFrameMag_0_B 0.0003457843548211168 -1
CovColorX1 0.00122137193498255 -1
CovColorColor 0.0006357418425881966 -1

dmu_estimate 0.0789995261327907
FirstPhase  -13.797873778446858
LastPhase  40.646404643469104
LatestNegPhase  -1.0190278095871899
EarliestPosPhase  0.5756945444535324
NightsNegPhase  6
NightsPosPhase  13

salt3source   1
salt2_version   salt3-f22
