#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54346.29  15.708  0.017
54348.34  15.531  0.01
54349.44  15.492  0.013
54353.34  15.482  0.013
54355.29  15.649  0.014
54357.38  15.818  0.012
54359.32  15.94  0.012
54361.25  16.019  0.013
54363.41  16.072  0.019
54367.25  16.236  0.012
54371.25  16.752  0.026
54373.25  16.829  0.021
54375.27  16.907  0.02
54377.26  17.085  0.017
54379.21  17.187  0.019
54381.2  17.352  0.9
54384.26  17.397  0.033
54387.24  17.555  0.028
54403.29  18.029  0.065
54406.14  18.138  0.056
54410.18  18.308  0.038
54414.15  18.429  0.093
54418.17  18.545  0.051
54422.12  18.783  0.08
