#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54348.26  15.984  0.008
54349.23  15.992  0.008
54351.15  16.003  0.005
54354.19  16.104  0.006
54357.16  16.319  0.005
54359.14  16.382  0.005
54362.13  16.344  0.005
54363.11  16.278  0.005
54364.15  16.299  0.005
54365.16  16.291  0.005
54368.14  16.378  0.007
54375.06  17.026  0.011
54376.05  17.087  0.007
54378.18  17.222  0.008
54380.13  17.336  0.01
54382.13  17.439  0.01
54383.11  17.504  0.011
54385.12  17.6  0.012
54392.07  17.867  0.016
54394.11  18.005  0.016
54395.03  18.021  0.017
54400.06  18.209  0.023
54407.07  18.483  0.021
54417.05  18.815  0.028
54421.03  18.996  0.025
54426.08  19.119  0.054
54428.04  19.237  0.059
54440.03  19.508  0.033
