#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_r'_1
@MAGSYS  Linear_AB11_off
54346.43888  15.794  0.0197
54348.30208  15.67  0.0173
54351.40959  15.5905  0.0165
54352.14729  15.599  0.0185
54353.3307  15.6265  0.0163
54354.28955  15.6625  0.0158
54355.32309  15.736  0.0165
54356.31792  15.809  0.0175
54357.3241  15.858  0.0179
54358.34348  15.899  0.0246
54361.37711  16.075  0.0184
54363.22642  16.133  0.0174
54368.14061  16.442  0.0271
54372.40088  16.835  0.0251
54377.25747  17.2175  0.0237
54379.23611  17.35  0.0259
54380.11098  17.371  0.0295
54381.13271  17.41  0.0242
54383.21459  17.474  0.0262
54400.33334  18.135  0.0423
54402.17387  18.241  0.0427
54404.17898  18.3695  0.0488
54405.09902  18.391  0.067
54408.09697  18.495  0.0455
54411.09417  18.577  0.0536
54412.09456  18.633  0.1027
54415.21587  18.764  0.0516
54425.06559  19.089  0.12
54427.07551  19.129  0.1023
54429.06129  19.23  0.1811
54431.11113  19.23  0.1005
54432.07082  19.37  0.1255
54433.07848  19.345  0.1171
54440.20846  19.53  0.1177
54455.06932  20.296  0.2099
54456.07215  20.4425  0.311
54457.0648  20.48  0.3152
54477.09417  21.078  0.3676
