#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54346.29  16.078  0.019
54349.44  15.889  0.015
54353.34  16.022  0.015
54355.29  16.306  0.016
54357.38  16.602  0.015
54359.32  16.898  0.028
54361.25  17.209  0.03
54363.41  17.479  0.053
54367.25  18.013  0.072
54371.25  18.333  0.077
54373.25  18.42  0.064
54375.27  18.618  0.06
54377.26  18.681  0.056
54379.21  18.769  0.047
54381.2  18.893  0.053
54384.26  18.852  0.052
54387.24  18.934  0.058
54390.26  19.141  0.143
54403.29  19.201  0.187
54406.14  19.299  0.069
54410.18  19.393  0.08
54414.15  19.449  0.127
54418.17  19.4  0.119
