Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54410.154629670506 0.48591997575288637
Redshift 0.244187 0 F
Color 0.021482823682564493 0.03602790318925937
X0 4.727720543142243e-05 1.714847737396108e-06
X1 -0.3162264520143916 0.6263336725523759
RestFrameMag_0_UX 21.11121726847 0.0
RestFrameMag_0_B 21.456937408446002 0.03938202897460256
RestFrameMag_0_V 21.414506358075627 0.0
RestFrameMag_0_R 21.407591811436134 0.0
CovDayMaxDayMax 0.23611822283568568 -1
CovDayMaxRestFrameMag_0_B 0.0036112901788729027 -1
CovDayMaxX1 0.09438552616052795 -1
CovDayMaxColor 0.0033690488371994195 -1
CovRestFrameMag_0_BDayMax 0.003611290178872911 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0015509442061564355 -1
CovRestFrameMag_0_BX1 0.015230584737729994 -1
CovRestFrameMag_0_BColor 0.0006596068601509009 -1
CovX1DayMax 0.09438552616052802 -1
CovX1RestFrameMag_0_B 0.015230584737729992 -1
CovX1X1 0.39229386937294686 -1
CovX1Color 0.006754713575987658 -1
CovColorDayMax 0.003369048837199424 -1
CovColorRestFrameMag_0_B 0.0006596068601509013 -1
CovColorX1 0.006754713575987673 -1
CovColorColor 0.0012980098082146457 -1

dmu_estimate 0.12485505441439554
FirstPhase  -13.549543332719619
LastPhase  18.540569327191868
LatestNegPhase  -3.161685237431829
EarliestPosPhase  1.659820693748936
NightsNegPhase  4
NightsPosPhase  6

salt3source   1
salt2_version   salt3-f22
