#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint AB|PS|PS_z 8494.158438406403 All 0.20559396418777012 0.01701118404693691 -0.1641550088947401 -0.06875309979133962
Zeropoint AB|PS|PS_i 7391.083519218206 All 0.5584935959272326 -0.03721168648568085 0.7157705797760174 -0.1620992550435176
Zeropoint AB|PS|PS_g 4805.137262020759 All -1.0464916613840867 0.7844001501694047 -1.1385428502242718 0.54557375930709
Zeropoint AB|PS|PS_r 6102.198121618021 All 0.9309313888457746 0.27144184039018615 -4.256985479286005 -0.40478715280709165
Check All|All|All All All 0.6485272875766908 1.0356414881208469 -4.843912758628999 -0.09006574833485892
