#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52535.49  15.063  0.01
52536.5  14.671  0.011
52537.47  14.349  0.01
52541.49  13.604  0.01
52543.5  13.477  0.01
52544.46  13.391  0.01
52548.49  13.327  0.01
52549.48  13.315  0.01
52550.45  13.349  0.01
52551.47  13.383  0.01
52553.45  13.514  0.01
52555.44  13.651  0.01
52559.45  13.96  0.011
52561.4  14.208  0.013
52562.39  14.277  0.01
52565.4  14.638  0.01
52574.37  15.494  0.013
52576.39  15.672  0.016
52579.4  15.866  0.014
52582.37  16.024  0.014
52588.43  16.269  0.02
52594.34  16.459  0.019
52604.33  16.607  0.018
52607.3  16.702  0.026
52610.35  16.768  0.035
52613.31  16.757  0.018
52616.29  16.833  0.039
52619.27  16.85  0.021
52631.29  17.12  0.029
52644.23  17.293  0.049
52663.19  17.637  0.097
52673.13  17.705  0.103
