#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52535.49  15.146  0.032
52536.5  14.755  0.01
52537.47  14.444  0.01
52541.49  13.708  0.011
52543.5  13.584  0.027
52544.46  13.501  0.019
52548.49  13.363  0.01
52549.48  13.363  0.01
52550.45  13.397  0.01
52551.47  13.421  0.01
52553.45  13.469  0.01
52555.44  13.551  0.01
52559.45  13.772  0.01
52562.39  13.967  0.01
52565.4  14.144  0.013
52570.45  14.396  0.026
52574.37  14.587  0.012
52576.39  14.721  0.01
52579.4  14.897  0.017
52582.37  15.091  0.026
52588.43  15.401  0.026
52594.34  15.572  0.021
52604.33  15.851  0.014
52607.3  15.913  0.014
52610.35  16.022  0.02
52613.31  16.063  0.019
52616.29  16.184  0.028
52619.27  16.251  0.039
52631.29  16.563  0.03
52644.23  16.848  0.019
52657.22  17.15  0.036
52673.13  17.558  0.035
