18 18
2.8932062046989784  -0.0192570265529368  -0.041172743197754796  -0.022863105382252634  -0.053735680483395075  -0.07146780546001813  -0.028344508680433343  -0.04176823727995303  -0.00968947385397052  -0.07668917319418657  -0.07779038633806228  -0.0686439022749856  -0.01852920211536114  -0.06852442701497605  -0.06011879769185376  -0.07076929272594705  -0.03890442113689617  -0.06314765982378494  
-0.019257026552936794  0.7650885611930098  -0.012474138977419473  -0.006434476991966902  -0.0131759420401676  -0.018552228279037384  -0.008334899782150648  -0.010967137622645453  -0.0029743942922126013  -0.02008390146056951  -0.020927283963312917  -0.018568635662074194  -0.004689606100388744  -0.01905128147859176  -0.013396362120631325  -0.019237682779010296  -0.010928789631256083  -0.016263314733836964  
-0.04117274319775479  -0.012474138977419474  1.628482505711794  -0.01370810348102035  -0.02844260594427927  -0.03984340211922167  -0.017599760610748687  -0.02352399979015368  -0.0062036084821931094  -0.04305858831857978  -0.044838364832556266  -0.03973563722193595  -0.01007220362826541  -0.04071788584275802  -0.02929250668432478  -0.041203510815638264  -0.02330142290822974  -0.03498260433513991  
-0.022863105382252624  -0.006434476991966898  -0.013708103481020348  0.9302814728303652  -0.016651142271461965  -0.02273492843960331  -0.009330410555931767  -0.013341410135981753  -0.0032343693582754618  -0.024367268908421707  -0.025019198786663477  -0.02190553057427688  -0.005859543429412897  -0.022200410941667973  -0.01808059995179743  -0.02275512868514236  -0.012644678802357137  -0.019975948715947177  
-0.053735680483395096  -0.013175942040167601  -0.02844260594427928  -0.016651142271461968  2.416044575229808  -0.057353092011485377  -0.020284168037050507  -0.033134958442263156  -0.0066491263006424745  -0.06182259146239485  -0.06058314742579542  -0.053976072185886396  -0.015348590758674873  -0.05153863845036489  -0.05998884932865606  -0.054521714562131895  -0.02884349481396309  -0.05241408501406887  
-0.07146780546001812  -0.018552228279037384  -0.03984340211922167  -0.02273492843960331  -0.057353092011485377  3.0031175005634383  -0.0277885763616283  -0.04293498606775818  -0.009372711011145448  -0.07865997723326493  -0.07940140444625769  -0.06953800383801913  -0.01925780061744481  -0.06869578481206177  -0.06694488568174853  -0.07157119007865492  -0.03871966291512548  -0.06602796184876351  
-0.02834450868043334  -0.008334899782150648  -0.01759976061074868  -0.009330410555931768  -0.020284168037050507  -0.027788576361628306  1.148702669541053  -0.016391746835878775  -0.004150635142942568  -0.030158205807068635  -0.030985461933992722  -0.02761424521827216  -0.0071135148159848114  -0.02791602571410725  -0.02164974168745405  -0.028439729416846245  -0.015948508076452608  -0.02452719279769834  
-0.04176823727995304  -0.010967137622645451  -0.023523999790153675  -0.013341410135981752  -0.03313495844226314  -0.04293498606775818  -0.016391746835878778  1.7744280425441994  -0.00553006932549794  -0.04610286240595164  -0.04651582593985744  -0.040989086754887334  -0.011193120622816972  -0.040394095729958335  -0.038786447043175666  -0.04199013060377878  -0.02278704012373101  -0.03860425813921664  
-0.009689473853970523  -0.0029743942922126005  -0.006203608482193111  -0.003234369358275463  -0.006649126300642477  -0.009372711011145453  -0.004150635142942569  -0.0055300693254979405  0.38592986192102047  -0.010092455962632198  -0.01050542699694113  -0.009248012460975013  -0.0023802447481454923  -0.009529275856331768  -0.006805399307527874  -0.009632025093121157  -0.005458776629202128  -0.008179699172314392  
-0.07668917319418658  -0.020083901460569504  -0.04305858831857979  -0.02436726890842171  -0.061822591462394834  -0.07865997723326491  -0.03015820580706863  -0.04610286240595165  -0.0100924559626322  3.2604594336537636  -0.08484699201755343  -0.07648273385404121  -0.021015398096628186  -0.07406797182007929  -0.07345693655344362  -0.07746837450168775  -0.04196026500083194  -0.070599233613469  
