#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_B
@MAGSYS  Linear_AB11_off
48987.22999999998  18.37  0.031
48990.06999999983  18.479  0.031
48991.14999999991  18.619  0.041
48991.169999999925  18.595  0.034
48994.24000000022  18.889  0.068
48994.27000000002  18.858  0.089
48997.220000000205  19.104  0.041
48997.24000000022  19.029  0.052
48998.24000000022  19.219  0.05
48998.27000000002  19.288  0.053
48999.22999999998  19.362  0.057
48999.25  19.372  0.064
49012.16000000015  20.791  0.048
49013.14999999991  20.876  0.047
49016.14999999991  21.112  0.054
49017.14999999991  21.154  0.054
49037.14999999991  21.537  0.158
