#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54397.15  17.437  0.013
54400.17  17.432  0.01
54403.1  17.561  0.007
54407.24  17.922  0.008
54409.14  18.102  0.009
54411.12  18.373  0.009
54413.13  18.662  0.011
54417.15  19.188  0.014
54421.12  19.599  0.023
54422.13  19.734  0.029
54423.12  19.838  0.034
54427.16  20.089  0.086
54430.12  20.26  0.073
54435.06  20.345  0.024
54440.09  20.474  0.024
54443.16  20.508  0.042
54445.12  20.613  0.03
54449.08  20.684  0.043
54455.06  20.751  0.111
54456.07  20.766  0.119
54466.06  20.884  0.045
54468.06  20.951  0.046
54476.06  21.066  0.058
