#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54397.15  17.502  0.015
54400.17  17.468  0.013
54403.1  17.547  0.009
54407.24  17.776  0.011
54409.14  17.922  0.012
54411.12  18.069  0.011
54413.13  18.222  0.014
54417.15  18.606  0.014
54421.12  18.958  0.02
54422.13  19.065  0.024
54423.12  19.12  0.028
54427.16  19.325  0.049
54430.12  19.537  0.049
54435.06  19.791  0.022
54440.09  19.904  0.027
54443.16  20.029  0.038
54445.12  20.062  0.027
54449.08  20.189  0.048
54455.06  20.177  0.09
54456.07  20.301  0.104
54457.06  20.372  0.119
54466.06  20.567  0.038
54468.06  20.54  0.044
54472.04  20.617  0.053
54476.06  20.797  0.069
