#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
54397.15  17.496  0.013
54400.17  17.442  0.01
54403.1  17.496  0.009
54407.24  17.772  0.009
54409.14  17.887  0.012
54411.12  17.996  0.01
54413.13  18.055  0.009
54417.15  18.201  0.01
54421.12  18.435  0.012
54422.13  18.535  0.012
54423.12  18.608  0.014
54427.16  18.95  0.03
54430.12  19.134  0.027
54435.06  19.316  0.015
54440.09  19.457  0.018
54443.16  19.559  0.029
54445.12  19.636  0.019
54449.08  19.785  0.031
54455.06  19.97  0.058
54456.07  19.999  0.062
54457.06  19.975  0.056
54458.05  19.991  0.049
54466.06  20.349  0.034
54468.06  20.413  0.036
54476.06  20.625  0.045
