#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53674.34  16.987  0.04
53675.23  16.775  0.022
53677.23  16.377  0.021
53679.28  16.114  0.019
53680.2  16.02  0.015
53684.25  15.535  0.086
53689.2  15.588  0.028
53690.25  15.611  0.016
53691.21  15.603  0.017
53692.2  15.636  0.014
53693.18  15.636  0.013
53694.23  15.639  0.017
53696.16  15.69  0.015
53697.15  15.711  0.02
53698.19  15.782  0.015
53701.21  15.947  0.017
53708.17  16.38  0.026
53710.19  16.46  0.021
53718.13  16.796  0.027
53747.1  17.59  0.103
53757.11  17.795  0.064
53760.11  17.895  0.1
