#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|DECam|DECam_z          7557.106439771622     All      0.8654265403882855         0.17634464555467133        1.2430841921350244         -0.16898350505248072       
Zeropoint     AB|DECam|DECam_r          5308.243059148936     All      0.2285683621636858         0.21501749453740615        -0.7457682509819152        -0.03769417524781826       
Zeropoint     AB|DECam|DECam_i          6448.852304573708     All      0.4902899546359672         -0.1660090849700424        -1.2445151960321366        -0.26931518614410827       
Zeropoint     AB|DECam|DECam_g          3993.9400697794576    All      -0.5982055300284055        0.7658901422544773         0.6998738849216091         0.47556299495672416        
Check         All|All|All               All                   All      0.9860793271595331         0.9912431973765123         -0.04732536995741832       -0.0004298714876830867     
Lambda        AB|DECam|DECam_z          7557.106439771622     All      -0.0002170241691445583     -5.5940993706138496e-05    -0.0004934499839372695     3.044968327003709e-05      
Lambda        AB|DECam|DECam_r          5308.243059148936     All      0.00015704975622549074     0.0001394333820770259      -0.00036263202980618795    -2.1920834603228864e-05    
Lambda        AB|DECam|DECam_i          6448.852304573708     All      -8.875931042261331e-05     7.771254043959745e-06      8.887095034851198e-05      3.540908295254697e-05      
Lambda        AB|DECam|DECam_g          3993.9400697794576    All      -0.00041604317787120025    0.0003308828152794377      -0.0008589984526487434     0.00020496521339992188     
MWEBV         All|All|All               All                   All      -0.43275932116765503       -3.148671869814912         0.334065160997421          -0.8697542741337494        
Redshift      All|All|All               All                   All      3.6582939208832244         -0.2518033178759538        -4.374621739916002         -1.468866585383606         
