48 48
5.351323699394351e-07  -1.2050417398666722e-08  -1.5223771825374054e-08  -1.7164874641966428e-08  -1.7803325061904204e-08  -1.540209000440403e-08  -1.8770840533599263e-08  -1.88638811733511e-08  -2.0221073110827405e-08  -1.9433608728413306e-08  -2.0078426070037647e-08  -1.1675415827311221e-08  -1.944881819481988e-08  0.0  -9.057640044551986e-09  -7.618477479411024e-09  -1.023627898606498e-08  -6.6917408737641485e-09  -8.003809890911359e-09  -1.1352234679341843e-08  0.0  -1.2560593249411376e-08  -1.1417038616685468e-08  0.0  0.0  0.0  -1.2612611249240074e-08  -1.4515774728057169e-08  -1.49237454691599e-08  -1.719063470281178e-08  -1.768204505955691e-08  -1.9451099527670773e-08  -1.4705837416219246e-08  -2.1103954110164037e-08  -2.531368137265569e-08  -4.0945006426918974e-08  -2.4109979441173622e-08  0.0  0.0  -9.785485402165487e-09  -1.3433827371969791e-08  -1.335731949626463e-08  -1.0133250908258556e-09  -1.1083628979224505e-10  -4.602674942905878e-09  2.3898880180357097e-09  -4.172577832359319e-09  -2.977396846419968e-09  
-1.2050417398666713e-08  6.563982814685597e-07  -1.6675195425918568e-08  -1.4862882838766295e-08  -1.4086675182755959e-08  -1.7147806984353588e-08  -8.496090112952038e-09  -1.1512071568971223e-08  -1.1026091077104737e-08  -1.2041671192468013e-08  -9.263073548699425e-09  -1.7861740792779367e-08  -1.3153676817758383e-08  0.0  -1.0493407554195282e-08  -1.065755766591083e-08  -6.77271176859725e-09  -8.273275378836198e-09  -9.210903645019207e-09  -5.220292539406813e-09  0.0  -5.670422456439617e-09  -5.13170701937264e-09  0.0  0.0  0.0  -2.2368632874316635e-08  -2.70842419963747e-08  -2.6146422319007305e-08  -3.138140559569194e-08  -3.0892616240916764e-08  -3.59973147508868e-08  -2.701349260121068e-08  -3.8532602724842936e-08  -4.575099458069453e-08  -6.838255379968213e-08  -3.214504083578071e-08  0.0  0.0  -1.3224452827296223e-08  -1.4580859244692123e-08  -1.5587842149145025e-08  4.9739280220491426e-09  -6.2956172648220825e-09  -7.35164658569569e-09  4.432732211335487e-09  -7.331561878333509e-09  -5.318809094881847e-09  
-1.5223771825374038e-08  -1.6675195425918578e-08  6.147957670679635e-07  -1.6583155080361037e-08  -1.741340347521328e-08  -1.8475266805749296e-08  -1.0695036426468703e-08  -1.4449520002596347e-08  -1.3718127327631249e-08  -1.370642266269353e-08  -1.1574455871725403e-08  -1.6537129852583494e-08  -1.4576886861010278e-08  0.0  -1.0758968880299361e-08  -1.0904256955288246e-08  -8.937704571160143e-09  -8.64824617946978e-09  -9.387802858331674e-09  -6.506359628088794e-09  0.0  -7.089568951192534e-09  -6.442273308178185e-09  0.0  0.0  0.0  -1.87310984624384e-08  -2.1884058340357943e-08  -2.112242609256939e-08  -2.5199140194022447e-08  -2.5517361972953397e-08  -2.9774906521115097e-08  -2.1400805244715212e-08  -3.090681828490671e-08  -3.7166647805355314e-08  -6.061943582788156e-08  -3.112596341541132e-08  0.0  0.0  -1.9748969316789773e-08  -1.4717453246685608e-08  -1.006307286136261e-08  -2.697727543212959e-10  -6.664326775328574e-09  -6.771878690053362e-09  7.029003364662763e-09  -6.2159051274061485e-09  -4.537336068577894e-09  
-1.7164874641966404e-08  -1.4862882838766279e-08  -1.658315508036104e-08  5.707428776259435e-07  -1.6981449755590135e-08  -1.7731074158328962e-08  -1.2051082442741395e-08  -1.516306344404793e-08  -1.560159344156445e-08  -1.702953865834893e-08  -1.3065392344689864e-08  -1.4139077042588304e-08  -1.807726342655891e-08  0.0  -1.085744941355133e-08  -9.40789757599311e-09  -8.828805275284048e-09  -8.225252777946522e-09  -8.88354388749598e-09  -7.301636447307975e-09  0.0  -8.057999870548254e-09  -7.228830653759276e-09  0.0  0.0  0.0  -1.5893083891268596e-08  -1.8607361147125495e-08  -1.9079651753919533e-08  -2.0865092429894266e-08  -2.2468682655246836e-08  -2.4305980776727287e-08  -1.8775706469500266e-08  -2.7190672835268573e-08  -3.1641062446786916e-08  -5.127975716270556e-08  -2.818957321992442e-08  0.0  0.0  -8.677853628502657e-09  -2.1680485186641975e-08  -1.4395069849138782e-08  -6.177835974066393e-10  -2.1609621895814284e-09  -5.393321556934704e-09  2.5157397075845383e-09  -4.817920742520964e-09  -3.2529247597078072e-09  
-1.7803325061904194e-08  -1.4086675182755959e-08  -1.7413403475213298e-08  -1.6981449755590135e-08  5.471700159236943e-07  -1.780095639859759e-08  -1.2452999082162013e-08  -1.5606135365025488e-08  -1.5524173726637407e-08  -1.620410055644758e-08  -1.3522843565798636e-08  -1.3598864310617305e-08  -1.5982439115217106e-08  0.0  -9.485462281469616e-09  -8.889021846989468e-09  -8.751189731561491e-09  -7.86136049721265e-09  -8.696162147989983e-09  -7.507461146602554e-09  0.0  -8.204526269078681e-09  -7.537462804478948e-09  0.0  0.0  0.0  -1.4688889108629268e-08  -1.7207299435358718e-08  -1.662833974613028e-08  -2.1239510207633593e-08  -1.9831237875664428e-08  -2.3301954384126425e-08  -1.7171970534880008e-08  -2.4264796796373816e-08  -2.934922757473178e-08  -4.825945895996288e-08  -2.774511076103705e-08  0.0  0.0  -1.5234164751220136e-08  -8.025308615445976e-09  -1.4562645814538208e-08  -1.4517493076404536e-09  -7.102495245538668e-09  -4.827823252817647e-09  1.791899812246705e-09  -4.500807630537128e-09  -3.1286151276940627e-09  
-1.5402090004404012e-08  -1.714780698435358e-08  -1.8475266805749286e-08  -1.773107415832896e-08  -1.7800956398597582e-08  6.009707137194883e-07  -1.0716421567282466e-08  -1.455478908511921e-08  -1.3887001530414663e-08  -1.4758314780627346e-08  -1.160543169213122e-08  -1.623550726114342e-08  -1.559067964790006e-08  0.0  -1.0596452550220146e-08  -9.872509006780418e-09  -7.897872449973987e-09  -8.55104432853988e-09  -9.431122342099737e-09  -6.476364607771284e-09  0.0  -7.02294683865664e-09  -6.426215791788549e-09  0.0  0.0  0.0  -1.7648426147895626e-08  -2.126972788875539e-08  -2.0642286510544082e-08  -2.5250920149252658e-08  -2.4630329986718628e-08  -2.812528820716648e-08  -2.120713562115192e-08  -2.954433988733407e-08  -3.546011292098091e-08  -5.879568520149273e-08  -2.907789808583212e-08  0.0  0.0  -1.557281557205954e-08  -1.2315417409340812e-08  -1.440590705111108e-08  1.7665211616349905e-09  -5.91935250521675e-09  -5.527660956499374e-09  -7.160638208984521e-10  -5.061450912448698e-09  -3.3452378364846166e-09  
-1.877084053359927e-08  -8.496090112952035e-09  -1.0695036426468703e-08  -1.2051082442741396e-08  -1.245299908216203e-08  -1.0716421567282472e-08  3.938252932575251e-07  -1.3501087870841732e-08  -1.437809777617404e-08  -1.3919850965602873e-08  -1.7288252160075344e-08  -8.004635373438717e-09  -1.4072500546212709e-08  0.0  -6.417092044715508e-09  -5.361437665546078e-09  -7.581030039660524e-09  -4.6788409361794e-09  -5.481925889224621e-09  -1.0098365087176377e-08  0.0  -1.180785027259743e-08  -1.076184567439159e-08  0.0  0.0  0.0  -8.247728838203486e-09  -1.0260202633983298e-08  -1.013140873881274e-08  -1.190704360762084e-08  -1.2066563798579921e-08  -1.3545632876443666e-08  -1.0124267601160756e-08  -1.4066055855977727e-08  -1.7262392563918516e-08  -2.8945233108045584e-08  -1.7029202820190226e-08  0.0  0.0  -6.593644534694914e-09  -6.787841549199678e-09  -6.642557043342736e-09  -8.377994306722991e-10  2.0333950978227768e-09  -4.215212209782362e-09  -2.7206179229212304e-09  -4.013817753395673e-09  -3.201448446568667e-09  
-1.886388117335109e-08  -1.1512071568971241e-08  -1.4449520002596359e-08  -1.516306344404794e-08  -1.56061353650255e-08  -1.4554789085119227e-08  -1.350108787084172e-08  4.792051495652246e-07  -1.5632504831276476e-08  -1.5557843366787903e-08  -1.4746890747021864e-08  -1.0987771907377563e-08  -1.6088348645715245e-08  0.0  -8.670714891772913e-09  -7.2674288184097235e-09  -8.306476651975258e-09  -6.3596871569181556e-09  -7.495436013730929e-09  -8.143724947495085e-09  0.0  -9.001393894930354e-09  -8.209438510167797e-09  0.0  0.0  0.0  -1.1468641050252074e-08  -1.402154126307699e-08  -1.3737925701616412e-08  -1.6547168153454292e-08  -1.646901037860405e-08  -1.8680443164676282e-08  -1.3828882008521621e-08  -1.8999129059139505e-08  -2.3458357611291597e-08  -3.908301171477434e-08  -2.305943177795187e-08  0.0  0.0  -1.2286987398977807e-08  -9.180243802456535e-09  -9.258069620529746e-09  -1.486026116157219e-09  1.2349465667984564e-09  -4.898856605453193e-09  -2.966437289197306e-09  -4.4799490296031105e-09  -3.3447957605777844e-09  
-2.0221073110827435e-08  -1.1026091077104717e-08  -1.3718127327631227e-08  -1.560159344156445e-08  -1.5524173726637404e-08  -1.3887001530414671e-08  -1.4378097776174048e-08  -1.5632504831276463e-08  4.779500698686824e-07  -1.593620752297162e-08  -1.569347922240602e-08  -1.0274688004922735e-08  -1.6215840684038086e-08  0.0  -8.38039441592053e-09  -6.982127114536335e-09  -8.467451678733675e-09  -6.186574350321076e-09  -7.129476481421201e-09  -8.686282875519881e-09  0.0  -9.66982148329338e-09  -8.758658381769768e-09  0.0  0.0  0.0  -1.1845293713597806e-08  -1.3692381615406557e-08  -1.3970590412010229e-08  -1.6016724095986338e-08  -1.6410659672529163e-08  -1.8515707485675885e-08  -1.3803153347094804e-08  -1.9950186460949973e-08  -2.405083642082275e-08  -3.805495301100479e-08  -2.213643402420847e-08  0.0  0.0  -9.089848808583889e-09  -1.2535667114180842e-08  -1.2281642293662679e-08  -4.166854738135853e-09  1.2849986304878996e-09  -4.145035155981295e-09  3.224430695004392e-09  -3.6124015834892175e-09  -2.4790274166945478e-09  
-1.943360872841327e-08  -1.2041671192467995e-08  -1.370642266269354e-08  -1.7029538658348913e-08  -1.620410055644758e-08  -1.4758314780627344e-08  -1.3919850965602892e-08  -1.5557843366787884e-08  -1.5936207522971612e-08  5.037798580936352e-07  -1.5223002090081025e-08  -1.139607889954088e-08  -1.9268048308647427e-08  0.0  -9.108481850052692e-09  -7.615139279560268e-09  -8.899556749486895e-09  -6.599048635061691e-09  -7.842771145788443e-09  -8.423600903147469e-09  0.0  -9.312225567205454e-09  -8.427894267660936e-09  0.0  0.0  0.0  -1.2358964862711294e-08  -1.527415243725815e-08  -1.5190913057718776e-08  -1.721410398397355e-08  -1.7791896169519666e-08  -1.93186958320611e-08  -1.5383877405134288e-08  -2.147003198591776e-08  -2.4668791857741178e-08  -4.16107935129472e-08  -2.3645705213531316e-08  0.0  0.0  -5.716806532706604e-09  -1.6745847408192775e-08  -1.1516950688761511e-08  2.3533330210881267e-09  -3.968007130366551e-09  -4.5299213945256406e-09  -4.260066841314265e-09  -4.070654993114116e-09  -2.8035042051739847e-09  
