#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
51536.31  17.943  0.064
51537.23  17.714  0.039
51538.26  17.357  0.02
51539.19  17.142  0.018
51540.22  16.885  0.015
51541.26  16.724  0.016
51542.24  16.632  0.012
51543.18  16.502  0.012
51544.26  16.376  0.016
51547.2  16.219  0.015
51548.2  16.2  0.01
51551.15  16.117  0.012
51552.14  16.145  0.013
51553.18  16.134  0.01
51554.17  16.136  0.019
51556.18  16.216  0.019
51557.14  16.243  0.027
51570.16  16.906  0.045
51572.11  16.967  0.029
51576.13  17.104  0.033
51578.11  17.261  0.053
51596.12  18.014  0.063
51616.14  18.712  0.15
