#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54040.34  17.923  0.009
54042.33  18.003  0.011
54046.28  18.183  0.022
54048.38  18.23  0.034
54052.34  18.573  0.013
54056.33  18.844  0.015
54060.36  19.104  0.019
54065.35  19.413  0.023
54068.35  19.567  0.027
54071.33  19.721  0.024
54073.35  19.777  0.041
54076.34  19.878  0.056
54084.27  20.137  0.034
54085.33  20.161  0.032
54087.29  20.266  0.026
54091.35  20.385  0.035
54099.36  20.506  0.03
54100.32  20.545  0.04
54104.32  20.47  0.078
54106.31  20.581  0.074
54110.31  20.601  0.078
54112.36  20.747  0.037
54121.29  20.886  0.036
54125.32  20.974  0.042
54131.26  21.049  0.065
54136.32  21.154  0.127
54137.25  21.33  0.106
