Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53640.742025159576 0.5682044237153953
Redshift 0.2654 0 F
Color -0.03698511212356112 0.03733619241166265
X0 4.926191307243874e-05 1.821611453795829e-06
X1 0.4851144288634578 0.44871958610040463
RestFrameMag_0_UX 20.96443346333295 0.0
RestFrameMag_0_B 21.411998572255136 0.04014845106563197
RestFrameMag_0_V 21.42195074032983 0.0
RestFrameMag_0_R 21.46051212643269 0.0
CovDayMaxDayMax 0.32285626712974447 -1
CovDayMaxRestFrameMag_0_B 0.0018667404913876352 -1
CovDayMaxX1 0.05928347495079223 -1
CovDayMaxColor 0.0020110037463957164 -1
CovRestFrameMag_0_BDayMax 0.0018667404913876569 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0016118981229694448 -1
CovRestFrameMag_0_BX1 0.00964881137576612 -1
CovRestFrameMag_0_BColor 0.000380042736601845 -1
CovX1DayMax 0.05928347495079229 -1
CovX1RestFrameMag_0_B 0.00964881137576612 -1
CovX1X1 0.20134926695011843 -1
CovX1Color -0.00010212450192808723 -1
CovColorDayMax 0.0020110037463957325 -1
CovColorRestFrameMag_0_B 0.00038004273660184455 -1
CovColorX1 -0.00010212450192809173 -1
CovColorColor 0.001393991263800696 -1

dmu_estimate 0.1375698650842831
FirstPhase  -14.515659206238176
LastPhase  44.68117973796651
LatestNegPhase  -0.32349230249487093
EarliestPosPhase  11.50578302546293
NightsNegPhase  5
NightsPosPhase  10

salt3source   1
salt2_version   salt3-f22
