#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52892.47  12.522  0.01
52893.41  12.613  0.01
52896.52  12.744  0.012
52897.51  12.875  0.01
52898.52  12.972  0.01
52899.52  13.078  0.01
52901.44  13.383  0.01
52902.48  13.484  0.01
52903.46  13.633  0.01
52904.49  13.757  0.01
52906.48  14.063  0.01
52910.47  14.564  0.01
52912.47  14.762  0.012
52914.46  14.963  0.011
52916.46  15.101  0.01
52919.42  15.287  0.012
52921.4  15.394  0.014
52925.43  15.586  0.021
52928.42  15.631  0.019
52930.42  15.664  0.01
52932.37  15.687  0.01
52934.41  15.756  0.011
52936.4  15.796  0.013
52939.36  15.893  0.01
52942.36  15.938  0.015
52945.38  16.008  0.012
52948.32  16.099  0.059
52954.36  16.126  0.026
52959.33  16.211  0.017
52962.34  16.291  0.015
52965.31  16.308  0.018
52970.3  16.449  0.021
52976.28  16.55  0.034
52990.26  16.82  0.025
52995.24  16.857  0.019
53001.21  17.014  0.029
53010.2  17.112  0.052
53013.19  17.25  0.128
53017.18  17.238  0.02
53020.16  17.309  0.027
53023.13  17.367  0.028
53026.15  17.474  0.033
