Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54372.839992157 0.1970778002503419
Redshift 0.0634049 0 F
Color -0.04160867256184522 0.0164203379490664
X0 0.001218028376766852 3.101192343621512e-05
X1 1.1596718617164052 0.12698885765511253
RestFrameMag_0_UX 17.44939027568965 0.0
RestFrameMag_0_B 17.92893245311597 0.027643664709406816
RestFrameMag_0_V 17.937672961523855 0.0
RestFrameMag_0_R 17.989942496365998 0.0
CovDayMaxDayMax 0.03883965935151367 -1
CovDayMaxRestFrameMag_0_B 0.002614177784761846 -1
CovDayMaxX1 0.0006903722048930687 -1
CovDayMaxColor 0.0007217366858581639 -1
CovRestFrameMag_0_BDayMax 0.002614177784761844 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0007641721985661038 -1
CovRestFrameMag_0_BX1 0.0018505732532604977 -1
CovRestFrameMag_0_BColor 0.0003330716247635503 -1
CovX1DayMax 0.0006903722048930708 -1
CovX1RestFrameMag_0_B 0.001850573253260498 -1
CovX1X1 0.016126169968550434 -1
CovX1Color 0.00034176442468448863 -1
CovColorDayMax 0.00072173668585816 -1
CovColorRestFrameMag_0_B 0.0003330716247635501 -1
CovColorX1 0.0003417644246844885 -1
CovColorColor 0.00026962749836155015 -1

dmu_estimate 0.04222047357151126
FirstPhase  -14.624353486618812
LastPhase  42.69731110228962
LatestNegPhase  -9.875269671039705
EarliestPosPhase  6.101749054381089
NightsNegPhase  2
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
