Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54007.654246864455 0.9348056443666051
Redshift 0.330932 0 F
Color -0.06671261154055515 0.06298304765761012
X0 2.2009998368649466e-05 1.5772233552214132e-06
X1 -0.822388716779086 0.8558231153547637
RestFrameMag_0_UX 21.856831665247746 0.0
RestFrameMag_0_B 22.286880046806857 0.07780320884499257
RestFrameMag_0_V 22.338711890665767 0.0
RestFrameMag_0_R 22.371972665929825 0.0
CovDayMaxDayMax 0.8738615927396637 -1
CovDayMaxRestFrameMag_0_B 0.007731875265925806 -1
CovDayMaxX1 0.20955029401668462 -1
CovDayMaxColor 0.0029743972596838176 -1
CovRestFrameMag_0_BDayMax 0.007731875265925886 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.006053339306577531 -1
CovRestFrameMag_0_BX1 0.04147245527427587 -1
CovRestFrameMag_0_BColor 0.0007689937636222341 -1
CovX1DayMax 0.2095502940166851 -1
CovX1RestFrameMag_0_B 0.04147245527427585 -1
CovX1X1 0.7324332047755333 -1
CovX1Color 0.007613284965309803 -1
CovColorDayMax 0.0029743972596838384 -1
CovColorRestFrameMag_0_B 0.0007689937636222355 -1
CovColorX1 0.007613284965309833 -1
CovColorColor 0.003966864292240787 -1

dmu_estimate 0.23963590170160534
FirstPhase  -13.81917698609349
LastPhase  41.71759048211607
LatestNegPhase  -0.27335270656413896
EarliestPosPhase  1.1694001914015215
NightsNegPhase  4
NightsPosPhase  15

salt3source   1
salt2_version   salt3-f22
