#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|r           3738.9774822688582    All      -2.0416061641100707        0.2762111974103476         -0.32832974082748795       0.7403375202042516        
Zeropoint     AB|MEGACAMPSF|z           5266.071757551198     All      1.2367120295334622         0.14504256458920395        -0.11357929024628051       -0.3606611816638432       
Zeropoint     AB|MEGACAMPSF|i           4572.219183579635     All      1.805430401394272          0.5777689277072895         0.44065988484366           -0.3802251040597398       
Check         All|All|All               All                   All      1.0005362668176636         0.999022689706841          -0.0012491462301084666     -0.0005487655193314178    
Lambda        AB|MEGACAMPSF|r           3738.9774822688582    All      -0.0036480904261572524     0.0003664466631371161      -0.0017621467822052442     0.0012290302866880293     
Lambda        AB|MEGACAMPSF|z           5266.071757551198     All      0.00020012143403605836     -2.4354507616184817e-06    -0.00034786005887910317    -8.150283806648664e-05    
Lambda        AB|MEGACAMPSF|i           4572.219183579635     All      -0.00031396642045009005    -0.00019244838606672192    -0.001703492157909791      -3.643660952777631e-05    
MWEBV         All|All|All               All                   All      -0.13301602048849626       -1.9906742601165206        0.012045132860919582       -0.6045628848293415       
Redshift      All|All|All               All                   All      8.605294597721265          0.5089431180413939         2.0766533530280094         -2.5445765375619005       
