#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|z           5060.887592841312    All      0.9596238979359935         0.14318456657047562        -0.31355453491745955       -0.27993364907140383      
Zeropoint     AB|MEGACAMPSF|r           3590.188552093765    All      -2.141461805786844         0.06700743238248208        -0.7501942316603505        0.6858933643100514        
Zeropoint     AB|MEGACAMPSF|i           4388.679443033503    All      2.1833703689489443         0.7891592749651011         1.0644132069686618         -0.40664054873913236      
Check         All|All|All               All                  All      1.0015324610980936         0.9993512739180588         0.0006644403908517837      -0.0006808335004847565    
Lambda        AB|MEGACAMPSF|z           5060.887592841312    All      0.00014629040565176352     1.9251876508471092e-05     -0.00013337283458118965    -4.733244543352293e-05    
Lambda        AB|MEGACAMPSF|r           3590.188552093765    All      -0.004128669164906055      1.0901827467641552e-05     -0.003154409340795078      0.0012076276588549742     
Lambda        AB|MEGACAMPSF|i           4388.679443033503    All      -0.00026600276511509736    -0.00016099426945792624    -0.0020132524693036525     -5.563748945844604e-05    
MWEBV         All|All|All               All                  All      -0.25433184742462345       -1.8730655275106756        -0.029921649607111966      -0.528610080157077        
Redshift      All|All|All               All                  All      11.534230726417885         1.4216306730242323         6.453230566087864          -3.006028490501504        
