#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53694.57  17.118  0.14
53696.5  16.425  0.076
53698.51  15.959  0.07
53700.58  15.776  0.064
53707.42  15.581  0.06
53709.57  15.656  0.041
53711.54  15.78  0.054
53713.58  15.993  0.058
53716.48  16.234  0.062
53718.54  16.326  0.053
53720.5  16.342  0.081
53733.42  16.927  0.111
53740.47  17.375  0.063
53743.56  17.456  0.041
53745.49  17.54  0.112
53747.44  17.706  0.172
53755.44  18.035  0.228
53758.47  18.056  0.074
53760.44  18.073  0.17
53765.45  18.331  0.061
53770.44  18.419  0.052
53774.44  18.579  0.068
53777.36  18.747  0.114
53787.38  19.207  0.121
53790.37  19.133  0.093
53813.35  19.982  0.381
