#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
53694.57  17.217  0.055
53696.5  16.542  0.042
53698.51  16.148  0.039
53700.58  15.88  0.027
53709.57  15.872  0.029
53711.54  15.964  0.031
53716.48  16.492  0.032
53718.54  16.76  0.05
53720.5  17.032  0.052
53733.42  18.391  0.092
53736.54  18.654  0.552
53740.47  18.716  0.091
53743.56  18.911  0.083
53745.49  18.76  0.106
53747.44  18.938  0.428
53755.44  18.914  0.173
53758.47  19.131  0.082
53760.44  19.102  0.121
53765.45  19.208  0.067
53770.44  19.335  0.164
53774.44  19.292  0.177
53787.38  19.557  0.087
53790.37  19.613  0.2
53813.35  19.994  0.292
