#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
53761.27  18.436  0.014
53762.28  18.454  0.012
53763.28  18.48  0.02
53764.29  18.492  0.015
53765.27  18.537  0.014
53771.25  18.689  0.014
53772.34  18.73  0.016
53774.24  18.785  0.016
53775.11  18.788  0.019
53778.26  18.814  0.034
53783.19  18.978  0.03
53784.26  18.986  0.02
53795.23  19.294  0.02
53798.24  19.367  0.024
53804.24  19.537  0.034
53805.17  19.502  0.044
53818.17  19.82  0.026
53819.19  19.864  0.026
53823.14  19.906  0.031
53831.12  20.087  0.045
53838.14  20.053  0.124
53840.1  20.143  0.083
53846.14  20.295  0.041
53858.04  20.525  0.057
53861.0  20.531  0.092
