Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54414.11121402819 0.7273840741660744
Redshift 0.317 0 F
Color -0.07477964541799031 0.037749471681383706
X0 2.989780182866031e-05 1.2393737727813507e-06
X1 -0.6580486316824185 0.7267311624714151
RestFrameMag_0_UX 21.50762440977402 0.0
RestFrameMag_0_B 21.9542188080128 0.04500775622395262
RestFrameMag_0_V 22.012820650911635 0.0
RestFrameMag_0_R 22.05324558132955 0.0
CovDayMaxDayMax 0.5290875913504373 -1
CovDayMaxRestFrameMag_0_B 0.016166764274301432 -1
CovDayMaxX1 -0.2073488082504397 -1
CovDayMaxColor 0.008831051749046043 -1
CovRestFrameMag_0_BDayMax 0.01616676427430142 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.002025698120314746 -1
CovRestFrameMag_0_BX1 0.0035839629370178904 -1
CovRestFrameMag_0_BColor 0.0015315099641222427 -1
CovX1DayMax -0.2073488082504397 -1
CovX1RestFrameMag_0_B 0.0035839629370178865 -1
CovX1X1 0.5281381825070544 -1
CovX1Color 0.0005737347205331011 -1
CovColorDayMax 0.008831051749046042 -1
CovColorRestFrameMag_0_B 0.0015315099641222429 -1
CovColorX1 0.0005737347205330975 -1
CovColorColor 0.0014250226122235906 -1

dmu_estimate 0.1283157814867293
FirstPhase  -5.219904349426446
LastPhase  28.048964291429346
LatestNegPhase  -3.7188413274055807
EarliestPosPhase  0.6996856277997092
NightsNegPhase  2
NightsPosPhase  8

salt3source   1
salt2_version   salt3-f22
