Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54366.5810828228 0.5693694570635293
Redshift 0.279 0 F
Color -0.16222434043350842 0.05434570749696818
X0 3.458240740381877e-05 2.677079194076128e-06
X1 0.3644324021572731 0.7685523084889639
RestFrameMag_0_UX 21.200783214871322 0.0
RestFrameMag_0_B 21.794592055948026 0.08404856752951805
RestFrameMag_0_V 21.933781615520573 0.0
RestFrameMag_0_R 22.038706763211113 0.0
CovDayMaxDayMax 0.3241815786368181 -1
CovDayMaxRestFrameMag_0_B -0.005393802443032228 -1
CovDayMaxX1 0.03339163086144898 -1
CovDayMaxColor -0.006937696693126942 -1
CovRestFrameMag_0_BDayMax -0.00539380244303222 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.007064161703763956 -1
CovRestFrameMag_0_BX1 0.05169366004445893 -1
CovRestFrameMag_0_BColor 0.001380838527691877 -1
CovX1DayMax 0.033391630861448744 -1
CovX1RestFrameMag_0_B 0.051693660044458946 -1
CovX1X1 0.5906726508837157 -1
CovX1Color 0.010838747065763729 -1
CovColorDayMax -0.006937696693126949 -1
CovColorRestFrameMag_0_B 0.0013808385276918758 -1
CovColorX1 0.010838747065763711 -1
CovColorColor 0.0029534559233460236 -1

dmu_estimate 0.206288391470579
FirstPhase  -8.072943567471793
LastPhase  44.2311377460538
LatestNegPhase  -1.0506362961679374
EarliestPosPhase  5.259172147931058
NightsNegPhase  3
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
