#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54411.29  14.33  0.01
54413.32  13.805  0.017
54417.22  13.368  0.013
54423.23  13.564  0.013
54426.16  13.706  0.013
54430.17  13.737  0.013
54435.16  13.74  0.013
54447.16  14.673  0.012
54453.14  15.005  0.011
54455.12  15.109  0.011
54456.17  15.147  0.011
54457.13  15.203  0.011
54458.19  15.243  0.011
54462.23  15.411  0.011
54467.13  15.626  0.011
54468.14  15.665  0.013
54470.09  15.758  0.014
54472.11  15.822  0.016
54475.11  15.948  0.012
54484.09  16.272  0.014
54497.12  16.699  0.014
54499.1  16.75  0.014
54508.11  17.021  0.014
