#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_R
@MAGSYS  Linear_AB11_off
52103.45  15.533  0.011
52104.46  15.487  0.012
52105.46  15.412  0.01
52106.47  15.396  0.014
52107.45  15.391  0.013
52108.48  15.341  0.013
52109.4  15.37  0.014
52110.5  15.292  0.019
52111.49  15.374  0.012
52113.45  15.434  0.016
52115.47  15.543  0.016
52117.49  15.71  0.014
52119.43  15.875  0.016
52121.46  15.942  0.011
52123.4  16.034  0.016
52131.46  16.1  0.017
52133.4  16.215  0.016
52135.44  16.317  0.015
52139.37  16.671  0.02
52143.42  16.883  0.028
52147.37  17.029  0.026
52151.35  17.194  0.03
52159.39  17.484  0.054
52163.33  17.646  0.029
