#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
52103.45  15.725  0.01
52104.46  15.629  0.013
52105.46  15.573  0.014
52106.47  15.542  0.011
52107.45  15.524  0.014
52108.48  15.496  0.01
52109.4  15.51  0.012
52110.5  15.452  0.017
52111.49  15.525  0.01
52113.45  15.531  0.013
52115.47  15.61  0.012
52117.49  15.709  0.011
52119.43  15.878  0.014
52121.46  15.992  0.012
52123.4  16.13  0.022
52131.46  16.523  0.02
52133.4  16.688  0.021
52135.44  16.853  0.025
52139.37  17.177  0.033
52143.42  17.378  0.038
52147.37  17.531  0.033
52151.35  17.546  0.038
52159.39  17.825  0.088
52163.33  17.986  0.042
