17 17
0.8490802742138598  -0.009297396389677392  -0.003656561023053035  -0.014771714378148441  -0.011439871495822103  -0.006679236307352283  -0.010609093415108533  -0.007557096725052169  -0.009899334244320162  -0.008805828565668243  -0.008919532057916617  -0.012679084515040656  -0.012532986536508703  -0.018048579059182862  -0.006467815452566193  -0.028197594447246087  -0.011315808574312641  
-0.009297396389677396  1.4765497438879358  -0.0073681169455217365  -0.0305297291042388  -0.01955695037940004  -0.01232348371861674  -0.0186720763110969  -0.014206502805888536  -0.014434712816195589  -0.017884969029742546  -0.013891668504749556  -0.02048083748404856  -0.020783463885550787  -0.029078218422499785  -0.014336759472535892  -0.04703730340114922  -0.01758578916805598  
-0.0036565610230530343  -0.0073681169455217365  0.5989264423607148  -0.012392799446685561  -0.007955126964494538  -0.004975245074288272  -0.007564076289321797  -0.005552391970934931  -0.005680105785182886  -0.007297727743348092  -0.005534069252236589  -0.008232882051485688  -0.00836355420949649  -0.011522470864301167  -0.005638862943566476  -0.018716773790367618  -0.006988272267352054  
-0.014771714378148443  -0.0305297291042388  -0.012392799446685561  2.4248056752604414  -0.03218256724195076  -0.020436187127477252  -0.030783988454370814  -0.02375245955035339  -0.022965822490966945  -0.0301709676467689  -0.022369880765238534  -0.03332412834038513  -0.03392222277850537  -0.047071811623301534  -0.024893996328831963  -0.07666784159741184  -0.02843356949610236  
-0.011439871495822106  -0.019556950379400043  -0.007955126964494536  -0.032182567241950746  1.6865214726109885  -0.013712741158272458  -0.021423693310066317  -0.01505226334235773  -0.017941541177526957  -0.01913433054627202  -0.01695338908708099  -0.024777622363803257  -0.024720958834466563  -0.034358610049385264  -0.01405147419098074  -0.05487067417699494  -0.021341450161126874  
-0.0066792363073522815  -0.012323483718616739  -0.004975245074288271  -0.020436187127477242  -0.013712741158272458  1.0304494730826774  -0.01298019242519657  -0.009730267922793174  -0.010387894868955954  -0.012045126229257156  -0.009880875953246495  -0.014524182458637968  -0.014646283738343901  -0.02052289521529847  -0.00942857995708178  -0.033060558727088234  -0.01255742561644425  
-0.010609093415108534  -0.018672076311096897  -0.007564076289321798  -0.030783988454370807  -0.02142369331006632  -0.01298019242519657  1.5856873934567108  -0.014593258865800873  -0.01647021579605051  -0.018227047826732724  -0.015586799757751523  -0.022810262208083465  -0.022911750743220664  -0.03204694429116667  -0.013807213940458262  -0.051324955722847725  -0.0197415947320514  
-0.0075570967250521695  -0.014206502805888532  -0.0055523919709349326  -0.023752459550353388  -0.015052263342357729  -0.009730267922793173  -0.014593258865800875  1.179905683537493  -0.011554266257481816  -0.013752848651474445  -0.01080319523724463  -0.015929122844970185  -0.016209370949914544  -0.02340722565929802  -0.012240221642775526  -0.03785750139630878  -0.014194616268414458  
-0.00989933424432016  -0.01443471281619558  -0.005680105785182884  -0.022965822490966945  -0.017941541177526946  -0.010387894868955954  -0.016470215796050507  -0.011554266257481814  1.3150708002335596  -0.013742048418751497  -0.014063918821759858  -0.02000509050768454  -0.01966301637217405  -0.028169493926916714  -0.009854991252046358  -0.04404169788450766  -0.017711700278683098  
-0.008805828565668245  -0.017884969029742542  -0.007297727743348092  -0.030170967646768902  -0.019134330546272026  -0.012045126229257153  -0.01822704782673272  -0.013752848651474445  -0.013742048418751499  1.4405178137547412  -0.013369191770662269  -0.019881100969926506  -0.02019060666117259  -0.027962913390141328  -0.014058426865438085  -0.04546650614779833  -0.016932717696526968  
