#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
57536.3  15.165  0.064
57537.22  14.708  0.055
57538.24  14.322  0.042
57539.2  14.099  0.043
57540.25  13.752  0.067
57541.2  13.816  0.074
57542.21  13.502  0.037
57543.21  13.412  0.038
57544.2  13.419  0.049
57545.23  13.375  0.035
57546.22  13.378  0.051
57547.21  13.424  0.055
57548.22  13.636  0.089
57549.22  13.522  0.046
57550.26  13.667  0.069
57551.22  13.538  0.046
57552.25  13.586  0.034
57553.21  13.761  0.052
57554.22  13.856  0.065
57555.22  13.891  0.063
57556.22  13.92  0.045
57558.21  13.999  0.048
57559.23  14.1  0.053
57560.22  14.015  0.085
57561.21  13.995  0.038
57562.23  13.873  0.036
57563.22  14.062  0.222
57564.22  13.809  0.064
57565.21  14.019  0.085
57566.21  13.88  0.042
57567.21  13.761  0.051
57568.23  13.857  0.071
57569.21  13.762  0.041
57570.21  13.63  0.033
57573.21  13.987  0.068
57575.22  14.125  0.137
57576.22  14.055  0.067
57579.21  14.315  0.072
57580.22  14.427  0.074
57582.21  14.724  0.094
57583.21  14.506  0.048
57586.2  14.758  0.105
57592.18  15.023  0.115
