Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54068.28833681447 2.002778118174698
Redshift 0.277205 0 F
Color 0.07526881167092615 0.0633281806608931
X0 4.163185874811113e-05 3.925453179426076e-06
X1 2.1628809392415533 2.0480551090185224
RestFrameMag_0_UX 21.212842306516965 0.0
RestFrameMag_0_B 21.594398033265026 0.10237368124187275
RestFrameMag_0_V 21.47493524516019 0.0
RestFrameMag_0_R 21.48176109507733 0.0
CovDayMaxDayMax 4.011120190639385 -1
CovDayMaxRestFrameMag_0_B 0.01381435962285118 -1
CovDayMaxX1 3.597326263285105 -1
CovDayMaxColor 0.034943739621704134 -1
CovRestFrameMag_0_BDayMax 0.013814359622851108 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.010480370611012568 -1
CovRestFrameMag_0_BX1 0.09754403206613017 -1
CovRestFrameMag_0_BColor -0.000168112675914506 -1
CovX1DayMax 3.5973262632851055 -1
CovX1RestFrameMag_0_B 0.0975440320661302 -1
CovX1X1 4.194529729576872 -1
CovX1Color 0.028465178785044155 -1
CovColorDayMax 0.03494373962170425 -1
CovColorRestFrameMag_0_B -0.00016811267591450378 -1
CovColorX1 0.028465178785044273 -1
CovColorColor 0.004010458465818715 -1

dmu_estimate 0.3616913140037606
FirstPhase  -14.901707098287917
LastPhase  -4.748511644153423
LatestNegPhase  -4.748511644153423
EarliestPosPhase  -1000
NightsNegPhase  6
NightsPosPhase  0

salt3source   1
salt2_version   salt3-f22
