#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1 4198.682338481197 All 0.3533874897866158 -0.7224689839527203 -3.3059494173028567 -0.4979711869413119
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1 5197.869486705514 All 0.9944245864976513 -2.965015413206938 -3.424870953035963 -1.4425561303812757
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1 7308.6162943900235 All 1.4017771029978559 -1.2355771006540026 -2.545383952821535 -0.9726618257942701
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1 6003.017821283206 All 1.335053387191814 -0.28036732409034837 -2.948927115393342 -0.6577927446550652
Check All|All|All All All 4.084642566473937 -5.2034288219040095 -12.225131438553698 -3.5709818877719233
