#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|DECam|DECam_z          5412.666353568193     All      1.8926131944985045         0.1926554758082233         -0.042716605863479806     -0.5556384018545857        
Zeropoint     AB|DECam|DECam_r          3801.9510287174967    All      -1.4333865424526955        0.335017491885381          -0.6748512809130913       0.5459118595612322         
Zeropoint     AB|DECam|DECam_i          4618.895627087616     All      0.5363577731219662         0.47077606296603847        0.7160251466338918        0.01059079313775746        
Check         All|All|All               All                   All      0.9955844251677753         0.9984490306596427         -0.0015427401426792997    0.000864250844404002       
Lambda        AB|DECam|DECam_z          5412.666353568193     All      5.2808668472639195e-05     -6.100821587584399e-05     -0.0010179562966772492    -8.250061791311607e-05     
Lambda        AB|DECam|DECam_r          3801.9510287174967    All      -0.0017625637773788648     0.0002981890046311097      -0.0019566959673113214    0.0005839366236118318      
Lambda        AB|DECam|DECam_i          4618.895627087616     All      -0.00042331258713553736    -0.00020863171950039508    -0.0016213441278307436    -2.4245204813256205e-06    
MWEBV         All|All|All               All                   All      -0.09603660744532139       -1.9505448734797426        0.03374628149348524       -0.6025684122051511        
Redshift      All|All|All               All                   All      2.019295875524952          0.8385102608862383         3.894765503561559         -0.2108152249676809        
