#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|DECam|DECam_z          5412.666353568193     All      2.0076370055521           0.18442860673069106        -0.19369932000984552      -0.602522868294058         
Zeropoint     AB|DECam|DECam_r          3801.9510287174967    All      -1.4632619870189003       0.3803309499184948         -0.44869811298576756      0.580495535979917          
Zeropoint     AB|DECam|DECam_i          4618.895627087616     All      0.45135284231439204       0.43428043188118437        0.642684044302518         0.023118991412455155       
Check         All|All|All               All                   All      0.9957278608475918        0.9990399885303702         0.0002866113069049936     0.0010916590983141537      
Lambda        AB|DECam|DECam_z          5412.666353568193     All      0.0002341130154168818     -4.099761194929824e-05     -0.0010461219336301035    -0.00013629619943762353    
Lambda        AB|DECam|DECam_r          3801.9510287174967    All      -0.00223738660346882      0.0004498406908124587      -0.0018202805288065381    0.0007940875771448806      
Lambda        AB|DECam|DECam_i          4618.895627087616     All      -0.0002492502447437873    -0.00015873963250325566    -0.0013713181105918623    -3.171334492200441e-05     
MWEBV         All|All|All               All                   All      -0.08798392518054299      -1.9531545643074466        0.024903327838573543      -0.6064361183104297        
Redshift      All|All|All               All                   All      2.1716086871040265        0.45633736888746057        4.17719725328646          -0.3723111708522219        
