Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 50021.17803677355 0.4900918710083999
Redshift 0.02302392155009478 0 F
Color 0.06442681185435983 0.026599147401734514
X0 0.00704084750686882 0.0002711920070097153
X1 -0.7913615724932033 0.17590316263081185
RestFrameMag_0_UX 15.749209905505875 0.0
RestFrameMag_0_B 16.02439333931009 0.041819252606198246
RestFrameMag_0_V 15.94272420476454 0.0
RestFrameMag_0_R 15.903967065036078 0.0
CovDayMaxDayMax 0.24019004202851407 -1
CovDayMaxRestFrameMag_0_B 0.012026789792408447 -1
CovDayMaxX1 -0.04684838461356863 -1
CovDayMaxColor 0.0034740381202082314 -1
CovRestFrameMag_0_BDayMax 0.012026789792408444 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0017488498885410186 -1
CovRestFrameMag_0_BX1 0.0009104901809238702 -1
CovRestFrameMag_0_BColor 0.0009146993092743256 -1
CovX1DayMax -0.04684838461356861 -1
CovX1RestFrameMag_0_B 0.0009104901809238691 -1
CovX1X1 0.030941922623521842 -1
CovX1Color 0.0008294065761079547 -1
CovColorDayMax 0.003474038120208238 -1
CovColorRestFrameMag_0_B 0.000914699309274326 -1
CovColorX1 0.000829406576107954 -1
CovColorColor 0.0007075146424992 -1

dmu_estimate 0.05416081531227998
FirstPhase  3.0419261572825693
LastPhase  44.028260021924694
LatestNegPhase  1000
EarliestPosPhase  3.0419261572825693
NightsNegPhase  0
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
