26 26
0.6509883558545558  -0.004102600905798889  -0.005016951925852992  -0.0041837194763015145  -0.007468543801488534  -0.0073628411648751745  -0.0058908860332203255  -0.007655155084113312  -0.0064253804932478025  -0.0042748958912162864  -0.008900345981632505  -0.011251925679048667  -0.008342997605191997  -0.005032517691167571  -0.00806261157096411  -0.0091106068611814  -0.003671608647477418  -0.0061839386752751005  -0.010405196749079169  -0.004682659639528878  -0.007627731366325141  -0.0022751634227154375  -0.005126428364500367  -0.011689140935836336  -0.0032952033727735703  -0.0027854153289972997  
-0.004102600905798887  0.6603289832038343  -0.005152130064473218  -0.004328287902856586  -0.00783035050517504  -0.007159388736807688  -0.006127116230209735  -0.0075247186477447004  -0.005995116436862595  -0.004194845298184877  -0.008438819234374591  -0.01153170488336187  -0.008117155669978211  -0.005168377033134283  -0.008477870913193975  -0.009213710084934875  -0.00340376547172912  -0.006327951012057663  -0.01011101841712627  -0.004771768201531749  -0.0076287870348033145  -0.0022443969758845677  -0.005130229579347571  -0.011402987004300468  -0.003366992121400326  -0.0026032757484125003  
-0.005016951925852986  -0.005152130064473215  0.8030216064078854  -0.005240934636417046  -0.00945998112470987  -0.008838293664495659  -0.007443423880536185  -0.009273801718862978  -0.007490780884092603  -0.00515531917572498  -0.01051725158463256  -0.014089226920026968  -0.009907923446380579  -0.006238414147818718  -0.010258439837706912  -0.011226325749483231  -0.004254736006111856  -0.007684658408554057  -0.012458625991529063  -0.0058337677534203896  -0.009280988463049106  -0.0027618297148982464  -0.006228483888892765  -0.014093184586658274  -0.004096288475355961  -0.003250944147510338  
-0.004183719476301514  -0.004328287902856583  -0.005240934636417045  0.6722781404730132  -0.007854359823275425  -0.0073748166496647085  -0.00595616406372746  -0.007729852374630161  -0.006271625148973316  -0.004340294560862879  -0.008784822617645545  -0.011651952653554475  -0.00830815191041643  -0.005229720538017333  -0.008488102204843197  -0.009440702026626476  -0.0035476766885570504  -0.006424580803541367  -0.01044125818064158  -0.004855648941932212  -0.0077779782257851315  -0.0023250481040979942  -0.005229265658454901  -0.011804552281534951  -0.003408657532937119  -0.0027177630477480006  
-0.0074685438014885355  -0.007830350505175039  -0.009459981124709867  -0.007854359823275424  1.1965367067825678  -0.012888275288208764  -0.01144306489939796  -0.013650789583605782  -0.010744839858212231  -0.00756678798953057  -0.01517581565829334  -0.021306962620718628  -0.014422069954561014  -0.00932191640266154  -0.015722973022337258  -0.016696559416904403  -0.006067798162446216  -0.011517088323108118  -0.018181664914053236  -0.008737148457602567  -0.013675045024835714  -0.004104458225592125  -0.009209992866427397  -0.02067397133589642  -0.0061435251667266875  -0.004652125098845613  
-0.007362841164875174  -0.007159388736807686  -0.008838293664495659  -0.0073748166496647085  -0.01288827528820876  1.1913007568757887  -0.010310313513530976  -0.014574190629812585  -0.013520977143877138  -0.008206467388020364  -0.01810987794942967  -0.01964267829399155  -0.01667497760659418  -0.009124507140387532  -0.013690755722897005  -0.0166071402024709  -0.007834811883109909  -0.011062340207146725  -0.02037354639664783  -0.008405990415601035  -0.014490061222008578  -0.004342459995365022  -0.00966388350427224  -0.022535649654214195  -0.005936993992954418  -0.005852712742704921  
-0.005890886033220325  -0.006127116230209739  -0.007443423880536182  -0.005956164063727459  -0.011443064899397962  -0.010310313513530976  0.9394263908288831  -0.010859873670310641  -0.008491296169745909  -0.005981471769664502  -0.01198047185231915  -0.017088511769604492  -0.011347436978120176  -0.007274935763928371  -0.012444258346346194  -0.013174139823672227  -0.004786292198253451  -0.009144240661567238  -0.01436364471177826  -0.006890721700271877  -0.010658354726753512  -0.003244293835175901  -0.007283645358758621  -0.01638310671370452  -0.004881031977145355  -0.0036751841534259197  
-0.007655155084113307  -0.007524718647744698  -0.009273801718862973  -0.007729852374630158  -0.013650789583605777  -0.014574190629812581  -0.01085987367031064  1.2305199022135764  -0.013371571172223519  -0.008356010982308803  -0.01811449161503638  -0.020891936278229262  -0.01678855563139407  -0.009451596026899527  -0.014641885798857942  -0.017255781202120873  -0.00771792331477185  -0.011566741916245689  -0.02067101826099222  -0.008782922899567136  -0.0147529818461493  -0.0044288133310581455  -0.00991125249798706  -0.02301249994003541  -0.006216384058350182  -0.005792978995846728  
-0.0064253804932478025  -0.005995116436862595  -0.007490780884092602  -0.006271625148973317  -0.010744839858212228  -0.01352097714387714  -0.008491296169745909  -0.013371571172223519  1.0649004676799438  -0.0075609742969734725  -0.01786339570339489  -0.01643744537370187  -0.016158444630767866  -0.00796121940257681  -0.011211625681162263  -0.014592602156857433  -0.008107611918600393  -0.009439886016272077  -0.01926572575735332  -0.007263328460458585  -0.013318995520671768  -0.004003319176302137  -0.008751344564431433  -0.02094271145159252  -0.005144201246867869  -0.00593470633445518  
-0.004274895891216287  -0.004194845298184878  -0.005155319175724982  -0.004340294560862881  -0.007566787989530569  -0.008206467388020364  -0.0059814717696645035  -0.008356010982308803  -0.007560974296973474  0.6920954378750012  -0.010205115456730323  -0.011482268746900781  -0.009460807833951526  -0.005294181120873015  -0.008058762905921864  -0.009634343355026553  -0.004358071458918697  -0.006435601157304474  -0.011597987509003479  -0.0048878818673456954  -0.008312430796397718  -0.002481527432777664  -0.0055577608001531045  -0.01288129953789436  -0.0034445245823775004  -0.0032745034534142144  
