#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4258.713364581122     All      1.865958367222079          0.7660228732245145         -0.24116224356425536      -0.36904714051005455      
Zeropoint     AB|MEGACAMPSF|z           4907.155750371938     All      0.898390524137521          0.21900812206130382        0.27228363590134835       -0.2091464312565904       
Zeropoint     AB|MEGACAMPSF|r           3479.5175267942113    All      -1.7651922080049125        0.01413887289221094        -0.03201744674785072      0.5781578797044521        
Check         All|All|All               All                   All      0.9991566833546877         0.9991698681780292         -0.0008960544107577267    -3.569206219289356e-05    
Lambda        AB|MEGACAMPSF|i           4258.713364581122     All      -0.00039639276885235426    -0.00013407484480672813    -0.00210502596659767      -8.492062989659513e-06    
Lambda        AB|MEGACAMPSF|z           4907.155750371938     All      -0.00010984165305143812    -2.700435080202769e-05     -6.968902951771621e-05    2.3872933291688376e-05    
Lambda        AB|MEGACAMPSF|r           3479.5175267942113    All      -0.001922047857934425      -1.3243204154224547e-05    -0.0008721567926966909    0.0005828401215572488     
MWEBV         All|All|All               All                   All      -0.384305624198896         -1.7875613080073904        0.021021961210682366      -0.4561484283787071       
Redshift      All|All|All               All                   All      3.9668922452572524         0.6715223012720983         -1.5634351651057434       -1.1431793360275704       
