#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|r           3561.256877613773    All      -1.8655817458506379        0.0905505422270636         -0.07415512884564636      0.6338674382494619         
Zeropoint     AB|MEGACAMPSF|i           4357.488542040235    All      1.789513765313816          0.6818055246984756         -0.3830947026077182       -0.3779127735741361        
Zeropoint     AB|MEGACAMPSF|z           5022.114363957932    All      1.0772733598494804         0.22721989407017418        0.45973372208352487       -0.2563745751966981        
Check         All|All|All               All                  All      1.0012053793126583         0.9995759609957133         0.0024838906301603014     -0.000419910521372302      
Lambda        AB|MEGACAMPSF|r           3561.256877613773    All      -0.0029456430352102934     -5.866362304045796e-05     -0.0022818699863812507    0.0008385547961028026      
Lambda        AB|MEGACAMPSF|i           4357.488542040235    All      -0.00042922333859901266    -0.00016051162744926213    -0.0022000169528780564    -1.064840762037236e-05     
Lambda        AB|MEGACAMPSF|z           5022.114363957932    All      0.00019116925577074962     3.2967720165945146e-05     -7.466809388731247e-05    -5.4863538914451564e-05    
MWEBV         All|All|All               All                  All      -0.2751688549517717        -1.8389206223034193        0.0575728119346702        -0.506796186357198         
Redshift      All|All|All               All                  All      10.766044750381644         1.571190890870966          3.4321529275271336        -2.8419051819021046        
