#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54888.09  16.448  0.009
54896.14  17.01  0.012
54897.08  17.115  0.012
54898.06  17.246  0.011
54900.09  17.478  0.014
54902.08  17.738  0.016
54908.07  18.596  0.017
54911.1  18.991  0.025
54914.0  19.198  0.034
54914.99  19.23  0.031
54917.01  19.345  0.03
54920.0  19.496  0.035
54927.0  19.806  0.062
54927.99  19.779  0.065
54929.98  19.806  0.085
54930.98  19.806  0.067
54932.99  19.948  0.051
54937.0  19.982  0.05
54894.08  16.752  0.012
