#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53986.21  16.542  0.009
53988.08  16.363  0.007
53991.17  16.314  0.007
53994.24  16.38  0.007
53998.19  16.476  0.006
54001.13  16.571  0.01
54003.15  16.695  0.008
54007.18  16.963  0.01
54012.04  17.019  0.009
54013.12  17.008  0.01
54017.28  16.906  0.015
54025.17  16.877  0.008
54029.2  17.068  0.009
54033.2  17.333  0.012
54039.18  17.677  0.015
54044.13  17.703  0.022
54046.08  17.946  0.013
54052.11  18.17  0.017
54060.05  18.5  0.021
54066.12  18.636  0.017
54076.06  19.015  0.022
54091.06  19.444  0.036
54024.09  16.86  0.008
