#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
54980.43  18.763  0.113
54981.46  18.973  0.175
54982.42  19.008  0.07
54983.47  19.026  0.448
54986.48  19.349  0.11
54989.43  19.476  0.402
54990.46  19.292  0.323
54991.44  19.254  0.288
54993.47  20.053  0.417
54996.44  19.862  0.257
54998.48  19.828  0.258
55002.46  19.927  0.334
55006.4  20.163  0.277
55008.41  19.964  0.238
55014.43  20.373  0.35
55022.37  20.221  0.413
55026.39  20.54  0.449
55028.31  21.148  0.496
55030.4  20.47  0.271
55032.36  20.898  0.403
