#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53478.35  15.422  0.021
53479.33  15.48  0.019
53480.31  15.504  0.022
53486.34  15.834  0.051
53490.29  16.078  0.032
53492.32  16.033  0.026
53494.32  16.016  0.025
53501.33  15.865  0.029
53503.29  15.876  0.027
53514.23  16.479  0.043
53517.21  16.729  0.032
53521.19  16.941  0.045
53524.27  16.994  0.052
53527.23  17.144  0.069
53531.2  17.276  0.074
53540.2  17.715  0.095
53545.2  17.848  0.081
