#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52400.46  16.258  0.014
52401.46  16.052  0.013
52403.46  15.804  0.01
52405.45  15.611  0.01
52407.47  15.528  0.01
52409.46  15.507  0.01
52411.44  15.55  0.01
52416.46  15.793  0.01
52418.48  15.906  0.011
52420.43  16.099  0.013
52422.43  16.313  0.011
52425.44  16.618  0.015
52428.43  16.985  0.01
52431.37  17.328  0.024
52435.45  17.65  0.02
52436.32  17.726  0.017
52440.42  17.93  0.026
52444.36  18.153  0.027
52448.36  18.281  0.056
52452.42  18.338  0.047
52457.38  18.436  0.064
52462.31  18.546  0.038
52467.36  18.57  0.043
52472.26  18.651  0.027
52477.31  18.744  0.064
52482.3  18.854  0.071
52487.27  18.884  0.034
52492.24  19.014  0.051
52497.19  19.022  0.046
52502.22  19.059  0.067
52511.26  19.243  0.065
52520.2  19.329  0.068
52529.16  19.448  0.095
52540.13  19.428  0.156
