#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51239.51  15.208  0.023
51241.53  14.858  0.025
51242.49  14.756  0.024
51249.52  14.286  0.016
51250.51  14.295  0.018
51253.52  14.373  0.016
51255.51  14.441  0.011
51263.52  14.778  0.025
51265.48  14.765  0.024
51278.46  14.848  0.019
51281.48  14.933  0.011
51285.45  15.259  0.06
51289.44  15.428  0.018
51293.43  15.647  0.016
51303.43  16.066  0.027
51304.46  16.118  0.028
51308.4  16.293  0.033
51312.4  16.399  0.034
51317.4  16.606  0.058
51321.35  16.787  0.046
