#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_R
@MAGSYS  Linear_AB11_off
51239.51  15.227  0.01
51241.53  14.828  0.01
51242.49  14.727  0.012
51249.52  14.158  0.036
51250.51  14.144  0.01
51253.52  14.11  0.01
51255.51  14.129  0.01
51263.52  14.563  0.01
51265.48  14.608  0.01
51278.46  15.018  0.01
51281.48  15.188  0.01
51285.45  15.503  0.044
51289.44  15.714  0.011
51293.43  15.901  0.01
51303.43  16.245  0.015
51304.46  16.297  0.015
51308.4  16.401  0.013
51312.4  16.54  0.018
51317.4  16.686  0.023
51321.35  16.783  0.024
